latitude,longitude,hour_of_day,nearby_incidents,nearby_safe_zones,lighting_density,police_proximity,crowd_density,cctv_coverage,response_speed,safety_score
13.0703,80.3369,20,5,5,92.8,64.8,64.1,73.4,79.5,82.7
12.9548,80.2002,19,0,5,77.9,92.3,92.7,49.3,94.2,98.0
13.015,80.1741,11,1,2,68.2,81.3,84.4,77.0,87.1,87.4
13.1401,80.2669,17,2,2,79.6,76.9,59.0,56.4,94.7,83.6
12.9843,80.3439,22,5,4,54.2,64.8,91.4,54.6,79.5,42.0
13.0838,80.2256,12,2,5,59.4,92.5,61.5,65.5,97.9,85.5
13.0038,80.1624,4,3,2,59.0,76.6,87.3,69.3,84.7,44.7
12.953,80.2179,3,2,5,81.1,93.8,92.7,49.3,97.2,80.6
13.0103,80.2512,13,1,2,76.4,86.1,84.4,77.0,97.4,93.8
13.194,80.1824,7,0,5,72.6,85.8,73.3,87.6,89.6,98.0
13.1504,80.2816,8,2,3,76.1,72.2,61.0,63.7,92.6,88.8
13.1899,80.3495,18,0,5,68.7,68.0,73.3,87.6,78.4,98.0
13.072,80.2403,2,5,5,54.7,89.8,64.1,73.4,98.0,43.5
12.9774,80.2209,4,2,4,85.3,93.8,91.4,54.6,97.2,80.9
13.087,80.2301,20,2,5,61.4,92.5,59.4,58.0,97.9,90.5
13.0636,80.173,17,3,5,88.9,81.3,67.2,80.5,87.1,91.9
13.1611,80.3267,0,5,4,56.0,62.7,63.5,71.6,81.0,39.4
12.9745,80.233,7,3,5,89.9,92.5,92.6,49.9,97.9,92.7
13.0721,80.2275,18,4,5,57.7,92.5,64.1,73.4,97.9,62.3
12.9875,80.2819,16,1,3,75.7,72.2,89.7,61.5,92.6,98.0
13.0312,80.2384,16,3,4,64.8,89.8,77.7,87.1,98.0,72.9
13.1343,80.2796,10,1,2,74.3,72.2,57.7,51.0,92.6,92.4
13.069,80.1623,1,5,5,94.3,76.6,64.1,73.4,84.7,63.2
13.044,80.3127,5,2,4,84.8,62.7,74.1,87.9,85.3,95.7
13.0486,80.3381,21,5,5,86.0,64.8,70.6,85.6,79.5,79.8
13.0649,80.2798,13,1,5,64.6,72.2,67.2,80.5,92.6,98.0
13.1463,80.3409,2,5,3,46.9,64.8,61.0,63.7,79.5,30.5
13.173,80.1803,11,2,5,59.5,85.8,66.5,79.0,89.6,88.7
13.1888,80.2455,3,1,5,79.3,86.1,73.3,87.6,97.4,90.7
13.1467,80.2704,11,2,3,83.8,76.9,61.0,63.7,94.7,89.7
13.0289,80.2663,12,2,4,66.4,76.9,77.7,87.1,94.7,88.7
13.122,80.2303,1,1,3,82.7,92.5,57.1,48.2,97.9,80.0
13.0594,80.2176,1,3,5,55.4,93.8,67.2,80.5,97.2,56.1
13.0137,80.1754,14,0,2,70.9,85.8,84.4,77.0,89.6,98.0
13.1602,80.2283,22,4,4,90.2,92.5,63.5,71.6,97.9,60.6
12.9596,80.1825,16,2,5,58.8,85.8,93.0,48.0,89.6,87.4
13.1754,80.2969,6,1,5,69.3,64.8,69.8,84.6,87.8,98.0
13.0654,80.1918,13,1,5,78.5,89.6,64.1,73.4,92.0,98.0
13.1093,80.1617,11,1,4,69.6,76.6,57.1,48.6,84.7,98.0
13.1148,80.2605,16,0,4,76.5,81.7,57.1,48.6,96.3,98.0
13.1738,80.269,13,3,5,83.6,76.9,66.5,79.0,94.7,86.2
13.1092,80.3244,5,0,4,71.3,62.0,57.1,48.6,83.0,98.0
13.1035,80.2654,18,1,4,66.3,76.9,57.9,52.0,94.7,98.0
12.9667,80.2191,23,2,5,87.5,93.8,92.6,49.9,97.2,80.5
13.0796,80.3106,5,3,5,81.6,62.7,61.5,65.5,85.3,85.9
12.9875,80.2581,17,3,3,85.3,81.7,89.7,61.5,96.3,81.7
13.1344,80.1659,23,4,2,59.3,81.3,57.7,51.0,87.1,30.9
13.0781,80.2632,4,2,5,55.7,81.7,61.5,65.5,96.3,65.4
13.1201,80.3316,23,3,3,65.4,62.7,57.1,48.2,81.0,51.1
12.9604,80.2293,23,3,5,87.6,92.5,93.0,48.0,97.9,73.3
12.9712,80.2093,5,2,5,79.1,93.8,92.6,49.9,95.9,96.3
13.1291,80.1787,1,2,2,62.2,85.8,57.7,51.0,89.6,53.6
12.968,80.1803,7,3,5,56.6,85.8,92.6,49.9,89.6,74.4
12.9678,80.2366,14,4,5,92.1,89.8,92.6,49.9,98.0,82.8
12.953,80.2691,14,3,5,88.4,76.9,92.7,49.3,94.7,86.7
13.1891,80.1661,10,0,5,63.9,81.3,73.3,87.6,87.1,98.0
13.1344,80.3379,21,4,2,54.9,64.8,57.7,51.0,79.5,46.6
13.0383,80.301,21,1,4,78.3,64.8,74.1,87.9,87.8,98.0
13.0241,80.2673,23,1,3,64.8,76.9,81.2,83.2,94.7,73.5
13.0374,80.3157,0,2,4,87.4,62.0,74.1,87.9,83.0,80.7
13.1437,80.166,17,4,2,52.6,81.3,59.0,56.4,87.1,44.3
13.1153,80.2454,11,2,3,84.3,86.1,57.1,48.2,97.4,92.2
12.9963,80.276,11,1,2,76.7,72.2,87.3,69.3,92.6,90.4
12.9935,80.3157,10,3,3,57.5,62.0,89.7,61.5,83.0,63.7
12.9746,80.3067,7,3,5,61.1,62.7,92.6,49.9,85.3,75.1
13.1151,80.2054,6,0,3,70.4,93.8,57.1,48.2,95.9,98.0
13.1411,80.3382,22,5,2,53.0,64.8,59.0,56.4,79.5,27.5
13.0163,80.1749,20,0,3,74.4,81.3,81.2,83.2,87.1,98.0
12.9552,80.325,1,5,5,53.4,62.7,93.0,48.0,81.0,42.1
12.9705,80.3442,10,4,5,43.9,64.8,92.6,49.9,79.5,58.7
13.192,80.1854,21,1,5,73.7,89.6,73.3,87.6,92.0,98.0
13.0239,80.2944,9,0,3,77.2,68.1,81.2,83.2,90.3,98.0
13.1423,80.1581,2,5,2,52.6,76.6,59.0,56.4,84.7,27.7
13.1062,80.2311,19,0,4,75.1,92.5,57.1,48.6,97.9,98.0
13.0455,80.2533,9,5,5,50.7,86.1,70.6,85.6,97.4,61.5
13.0014,80.2661,17,1,2,76.4,76.9,87.3,69.3,94.7,91.2
12.9803,80.3372,13,5,4,48.2,64.8,91.4,54.6,79.5,61.4
13.1038,80.2845,17,0,4,72.3,72.2,57.9,52.0,92.6,98.0
13.1437,80.2463,23,5,2,89.3,86.1,59.0,56.4,97.4,48.9
13.111,80.3119,7,0,4,69.2,62.7,57.1,48.6,85.3,98.0
13.0826,80.3401,9,4,5,85.7,64.8,61.5,65.5,79.5,79.3
12.9605,80.1544,21,4,5,50.5,71.9,93.0,48.0,82.5,59.6
13.1921,80.3465,12,1,5,71.1,68.0,73.3,87.6,78.4,98.0
13.1497,80.1672,20,3,3,54.5,81.3,61.0,63.7,87.1,64.7
13.0232,80.3129,7,1,3,71.7,62.7,81.2,83.2,85.3,95.7
13.195,80.2061,3,0,5,72.5,93.8,73.3,87.6,95.9,98.0
13.1005,80.1764,3,1,4,74.0,85.8,57.9,52.0,89.6,86.4
13.0956,80.238,4,0,4,73.6,89.8,57.9,52.0,98.0,94.2
13.137,80.2788,0,2,2,74.0,72.2,59.0,56.4,92.6,64.2
13.1529,80.2262,16,3,3,96.0,92.5,61.0,63.7,97.9,83.9
13.1141,80.1609,1,1,4,64.9,76.6,57.1,48.6,84.7,82.0
12.982,80.2699,7,2,4,82.1,76.9,91.4,54.6,94.7,98.0
13.0346,80.3305,6,3,4,78.7,62.7,77.7,87.1,81.0,84.0
13.182,80.2266,14,1,5,78.3,92.5,69.8,84.6,97.9,98.0
13.0062,80.1933,4,1,2,69.5,89.6,84.4,77.0,92.0,71.0
13.043,80.2385,1,3,4,55.5,89.8,74.1,87.9,98.0,51.8
13.058,80.1597,6,5,5,95.6,76.6,67.2,80.5,84.7,82.2
13.0599,80.3141,7,2,5,83.1,62.7,67.2,80.5,85.3,98.0
13.1032,80.3153,6,1,4,76.7,62.0,57.9,52.0,83.0,98.0
13.1858,80.2676,6,0,5,78.6,76.9,73.3,87.6,94.7,98.0
13.0102,80.2206,13,1,2,74.1,93.8,84.4,77.0,97.2,91.3
12.9804,80.31,20,2,4,55.7,62.7,91.4,54.6,85.3,83.7
12.9994,80.2609,17,2,2,81.1,81.7,87.3,69.3,96.3,83.2
13.1717,80.3152,5,2,5,58.5,62.0,66.5,79.0,83.0,86.8
13.1115,80.2763,3,1,4,74.1,72.2,57.1,48.6,92.6,83.5
13.0215,80.3069,9,0,3,71.6,62.7,81.2,83.2,85.3,98.0
13.154,80.2697,17,3,3,85.4,76.9,61.0,63.7,94.7,81.7
13.1653,80.2328,11,2,5,82.9,92.5,66.5,79.0,97.9,98.0
13.1616,80.3416,15,5,4,54.6,64.8,63.5,71.6,79.5,58.8
13.1797,80.2582,6,1,5,82.8,81.7,69.8,84.6,96.3,98.0
13.0131,80.271,5,1,2,75.3,76.9,84.4,77.0,94.7,90.6
13.1388,80.1941,4,1,2,66.6,89.6,59.0,56.4,92.0,65.8
13.0651,80.2751,2,2,5,63.7,72.2,64.1,73.4,92.6,71.8
13.1605,80.2643,11,3,4,91.5,81.7,63.5,71.6,96.3,91.1
13.1321,80.187,14,2,2,64.8,89.6,57.7,51.0,92.0,77.1
13.1441,80.1619,9,4,2,49.6,76.6,59.0,56.4,84.7,47.5
13.114,80.2709,19,1,4,77.0,76.9,57.1,48.6,94.7,98.0
12.9944,80.3027,18,1,3,67.2,64.8,89.7,61.5,87.8,93.2
13.0863,80.2547,15,3,5,63.0,86.1,59.4,58.0,97.4,76.0
13.1962,80.1954,10,0,5,71.1,92.3,76.9,87.6,94.2,98.0
13.1843,80.2833,7,1,5,75.5,72.2,69.8,84.6,92.6,98.0
12.9608,80.166,2,3,5,53.3,81.3,93.0,48.0,87.1,56.9
12.9912,80.2384,22,4,3,86.6,89.8,89.7,61.5,98.0,51.8
12.9829,80.1827,6,2,4,63.0,85.8,91.4,54.6,89.6,84.2
13.1315,80.1869,22,2,2,70.8,89.6,57.7,51.0,92.0,59.1
13.1544,80.1905,6,1,3,63.7,89.6,61.0,63.7,92.0,89.4
13.0034,80.2273,13,2,2,81.5,92.5,87.3,69.3,97.9,83.0
13.0765,80.1602,1,3,5,92.1,76.6,61.5,65.5,84.7,74.8
13.1602,80.2296,9,4,4,87.7,92.5,63.5,71.6,97.9,78.9
13.1332,80.2523,18,3,2,91.0,86.1,57.7,51.0,97.4,76.9
13.0856,80.2467,8,3,5,62.7,86.1,59.4,58.0,97.4,73.4
13.0976,80.2266,15,0,4,68.3,92.5,57.9,52.0,97.9,98.0
13.0771,80.3178,18,3,5,86.0,62.0,61.5,65.5,83.0,90.3
13.0244,80.1791,17,0,3,75.3,85.8,81.2,83.2,89.6,98.0
13.0913,80.2511,8,3,5,62.2,86.1,59.4,58.0,97.4,74.3
13.1222,80.1624,15,2,3,53.5,76.6,57.1,48.2,84.7,78.2
13.1683,80.1642,12,4,5,54.8,76.6,66.5,79.0,84.7,61.2
13.1091,80.2648,9,0,4,70.3,81.7,57.1,48.6,96.3,98.0
13.1403,80.2632,19,4,2,89.4,81.7,59.0,56.4,96.3,66.1
12.99,80.3256,13,3,3,55.9,62.7,89.7,61.5,81.0,67.2
13.0654,80.2616,11,4,5,50.9,81.7,64.1,73.4,96.3,62.9
12.9523,80.342,18,3,5,55.7,64.8,92.7,49.3,79.5,74.4
13.0117,80.1597,6,1,2,66.8,76.6,84.4,77.0,84.7,89.0
13.1316,80.1696,22,3,2,58.1,81.3,57.7,51.0,87.1,40.2
13.198,80.1588,14,1,5,76.0,76.6,76.9,87.6,84.7,98.0
12.9748,80.1871,15,1,5,65.7,89.6,92.6,49.9,92.0,98.0
13.0504,80.2583,7,4,5,53.9,81.7,70.6,85.6,96.3,62.6
13.15,80.2791,9,1,3,79.7,72.2,61.0,63.7,92.6,98.0
13.001,80.1591,3,3,2,63.3,76.6,87.3,69.3,84.7,43.4
13.0888,80.3392,18,2,5,83.5,64.8,59.4,58.0,79.5,98.0
13.1333,80.3184,18,3,2,58.6,62.0,57.7,51.0,83.0,56.6
13.104,80.2093,20,0,4,69.8,93.8,57.9,52.0,95.9,98.0
12.997,80.1654,14,2,2,66.1,81.3,87.3,69.3,87.1,73.6
13.0388,80.184,13,2,4,82.4,85.8,74.1,87.9,89.6,97.9
13.1459,80.1754,0,3,3,58.9,85.8,61.0,63.7,89.6,46.3
13.0886,80.1747,15,1,5,81.4,81.3,59.4,58.0,87.1,98.0
12.9513,80.2537,9,4,5,83.2,86.1,92.7,49.3,97.4,77.6
13.1402,80.1992,18,0,2,71.2,92.3,59.0,56.4,94.2,98.0
12.9588,80.2216,21,3,5,80.6,93.8,93.0,48.0,97.2,89.3
13.1364,80.3479,2,3,2,53.8,68.0,59.0,56.4,78.4,39.6
13.0006,80.2869,4,1,2,73.3,68.1,87.3,69.3,90.3,70.6
13.1895,80.3398,8,0,5,69.8,64.8,73.3,87.6,79.5,98.0
13.042,80.1785,17,3,4,80.3,85.8,74.1,87.9,89.6,85.6
13.0317,80.2264,10,1,4,67.1,92.5,77.7,87.1,97.9,98.0
12.9872,80.2609,15,4,3,89.5,81.7,89.7,61.5,96.3,69.6
13.0264,80.1654,1,1,4,76.7,81.3,77.7,87.1,87.1,90.9
13.1692,80.1508,11,4,5,61.7,71.9,66.5,79.0,82.5,66.0
13.1991,80.2841,21,0,5,69.6,72.2,76.9,87.6,92.6,98.0
13.0421,80.2784,5,2,4,63.0,72.2,74.1,87.9,92.6,85.2
13.0622,80.2322,10,3,5,52.7,92.5,67.2,80.5,97.9,74.4
13.1305,80.2479,7,4,2,88.3,86.1,57.7,51.0,97.4,64.9
13.1715,80.2331,11,2,5,90.5,92.5,66.5,79.0,97.9,98.0
13.0983,80.1548,1,1,4,81.8,71.9,57.9,52.0,82.5,90.3
13.0479,80.2171,8,2,5,58.5,93.8,70.6,85.6,97.2,85.6
13.0532,80.1854,14,2,5,81.4,89.6,70.6,85.6,92.0,96.5
13.1239,80.1697,1,1,3,58.9,81.3,57.1,48.2,87.1,74.6
12.9508,80.3413,0,4,5,59.2,64.8,92.7,49.3,79.5,45.5
13.1049,80.2699,9,0,4,65.8,76.9,57.9,52.0,94.7,98.0
13.0389,80.2957,1,2,4,78.0,64.8,74.1,87.9,87.8,75.2
13.1485,80.2131,11,1,3,78.3,93.8,61.0,63.7,95.9,98.0
12.9732,80.2286,22,4,5,93.1,92.5,92.6,49.9,97.9,65.0
13.0971,80.1974,7,0,4,69.1,92.3,57.9,52.0,94.2,98.0
13.0702,80.1694,4,4,5,92.3,81.3,64.1,73.4,87.1,63.2
13.1106,80.1858,21,0,4,75.2,89.6,57.1,48.6,92.0,98.0
12.9662,80.3095,0,3,5,63.5,62.7,92.6,49.9,85.3,58.1
13.095,80.2855,14,0,5,75.1,68.1,59.4,58.0,90.3,98.0
13.0904,80.2594,5,2,5,62.5,81.7,59.4,58.0,96.3,89.6
13.0902,80.245,11,2,5,66.0,86.1,59.4,58.0,97.4,89.4
13.1009,80.3345,7,1,4,75.5,62.7,57.9,52.0,81.0,98.0
13.1191,80.1645,12,2,3,54.5,76.6,57.1,48.2,84.7,76.0
13.1512,80.2061,18,2,3,81.3,93.8,61.0,63.7,95.9,88.5
13.0175,80.22,0,0,3,71.5,93.8,81.2,83.2,97.2,88.8
13.1563,80.3065,10,3,4,60.5,62.7,63.5,71.6,85.3,71.9
13.0746,80.3485,19,3,5,91.6,68.0,64.1,73.4,78.4,92.3
12.9693,80.1981,0,1,5,75.4,92.3,92.6,49.9,94.2,90.0
12.9646,80.3249,7,3,5,54.9,62.0,93.0,48.0,83.0,73.1
13.0336,80.3161,4,2,4,76.9,62.0,77.7,87.1,83.0,76.4
13.1462,80.1949,16,1,3,63.6,89.6,61.0,63.7,92.0,93.6
13.1269,80.2299,7,3,2,84.7,92.5,57.7,51.0,97.9,74.8
13.1472,80.2319,9,3,3,90.9,92.5,61.0,63.7,97.9,82.3
13.0793,80.3456,1,3,5,87.3,68.0,61.5,65.5,78.4,70.4
13.06,80.1862,8,1,5,78.5,89.6,67.2,80.5,92.0,98.0
12.9869,80.3098,23,3,3,60.4,62.7,89.7,61.5,85.3,48.8
13.032,80.2168,22,1,4,63.5,93.8,77.7,87.1,97.2,81.5
13.0585,80.2962,2,2,5,81.4,64.8,67.2,80.5,87.8,79.5
12.9722,80.234,17,3,5,93.9,92.5,92.6,49.9,97.9,92.4
13.0052,80.2657,6,1,2,73.7,76.9,84.4,77.0,94.7,90.1
13.0996,80.3165,14,0,4,76.2,62.0,57.9,52.0,83.0,98.0
13.1339,80.3108,20,3,2,65.4,62.7,57.7,51.0,85.3,63.5
13.1996,80.3233,21,0,5,73.9,62.0,76.9,87.6,83.0,98.0
13.1833,80.1619,19,3,5,63.3,76.6,69.8,84.6,84.7,78.1
13.1106,80.2884,17,0,4,74.8,68.1,57.1,48.6,90.3,98.0
13.0553,80.178,2,3,5,82.6,85.8,67.2,80.5,89.6,68.8
13.109,80.2332,22,0,4,76.2,92.5,57.1,48.6,97.9,98.0
13.1464,80.2597,13,4,3,87.8,81.7,61.0,63.7,96.3,71.8
12.9796,80.2305,23,3,4,91.7,92.5,91.4,54.6,97.9,69.1
13.0525,80.2539,1,5,5,54.9,86.1,70.6,85.6,97.4,42.7
13.16,80.3493,13,3,4,57.9,68.0,63.5,71.6,78.4,70.3
13.046,80.177,21,3,5,82.4,85.8,70.6,85.6,89.6,87.3
13.093,80.2851,10,0,5,71.7,68.1,59.4,58.0,90.3,98.0
13.0969,80.2292,15,1,4,68.1,92.5,57.9,52.0,97.9,98.0
12.9961,80.1766,7,1,2,64.2,85.8,87.3,69.3,89.6,85.7
13.0406,80.1817,6,3,4,77.9,85.8,74.1,87.9,89.6,85.0
13.0336,80.3399,10,2,4,82.5,64.8,77.7,87.1,79.5,98.0
12.9565,80.3259,2,5,5,48.9,62.7,93.0,48.0,81.0,39.8
12.956,80.3314,16,4,5,53.6,62.7,93.0,48.0,81.0,61.7
13.1579,80.3483,13,4,4,51.1,68.0,63.5,71.6,78.4,57.4
13.0183,80.1917,5,0,3,77.9,89.6,81.2,83.2,92.0,98.0
13.0795,80.2211,7,3,5,53.9,93.8,61.5,65.5,97.2,74.5
13.0247,80.2838,21,0,3,75.7,72.2,81.2,83.2,92.6,98.0
13.1852,80.2468,4,1,5,74.1,86.1,73.3,87.6,97.4,87.7
13.0148,80.2337,7,0,2,72.0,92.5,84.4,77.0,97.9,98.0
13.0574,80.2216,1,3,5,61.2,93.8,67.2,80.5,97.2,54.2
13.1682,80.2688,14,2,5,83.6,76.9,66.5,79.0,94.7,98.0
13.1605,80.2651,11,3,4,81.0,76.9,63.5,71.6,94.7,84.3
12.9965,80.1823,16,1,2,68.4,85.8,87.3,69.3,89.6,87.2
13.1507,80.2443,0,5,3,91.8,89.8,61.0,63.7,98.0,57.0
13.0645,80.2607,14,3,5,56.5,81.7,67.2,80.5,96.3,72.9
13.0707,80.2641,13,4,5,51.3,81.7,64.1,73.4,96.3,61.0
12.9834,80.192,19,1,4,65.5,89.6,91.4,54.6,92.0,98.0
12.9702,80.2985,21,2,5,67.4,64.8,92.6,49.9,87.8,87.4
13.132,80.155,15,3,2,50.8,76.6,57.7,51.0,84.7,57.8
13.0741,80.221,8,3,5,57.4,93.8,64.1,73.4,97.2,73.8
13.0592,80.306,0,2,5,80.8,62.7,67.2,80.5,85.3,81.5
13.1324,80.2628,16,4,2,86.6,81.7,57.7,51.0,96.3,64.5
13.1414,80.2022,12,0,2,71.9,92.3,59.0,56.4,94.2,98.0
12.9897,80.289,20,1,3,75.6,68.1,89.7,61.5,90.3,94.6
13.1026,80.2635,20,0,4,70.3,81.7,57.9,52.0,96.3,98.0
12.9838,80.3092,4,3,4,56.2,62.7,91.4,54.6,85.3,52.7
13.1378,80.297,9,1,2,67.3,64.8,59.0,56.4,87.8,86.3
13.1142,80.272,5,1,4,74.5,76.9,57.1,48.6,94.7,98.0
13.1892,80.2476,23,0,5,74.6,86.1,73.3,87.6,97.4,98.0
12.9672,80.1766,18,3,5,58.8,85.8,92.6,49.9,89.6,73.0
12.9643,80.2023,12,0,5,75.7,92.3,93.0,48.0,94.2,98.0
13.0205,80.2338,0,1,3,66.4,92.5,81.2,83.2,97.9,78.7
13.0154,80.2699,19,0,3,68.3,76.9,81.2,83.2,94.7,98.0
13.0117,80.2527,14,1,2,76.6,86.1,84.4,77.0,97.4,90.9
13.1766,80.2076,13,0,5,73.1,93.8,69.8,84.6,95.9,98.0
13.0124,80.1513,7,1,2,76.4,71.9,84.4,77.0,82.5,88.4
13.018,80.2492,9,0,3,62.6,86.1,81.2,83.2,97.4,98.0
13.1398,80.2071,8,2,2,80.7,93.8,59.0,56.4,95.9,80.6
13.0624,80.2969,16,1,5,76.6,64.8,67.2,80.5,87.8,98.0
13.1442,80.1548,8,5,2,50.9,71.9,59.0,56.4,82.5,42.8
12.9663,80.267,2,2,5,91.6,76.9,92.6,49.9,94.7,82.4
13.0719,80.3383,10,5,5,96.9,64.8,64.1,73.4,79.5,83.9
12.9584,80.1849,11,2,5,55.5,85.8,93.0,48.0,89.6,87.4
12.9657,80.2443,9,5,5,91.7,89.8,92.6,49.9,98.0,78.9
13.1766,80.1683,16,1,5,61.3,81.3,69.8,84.6,87.1,98.0
12.9848,80.2751,16,2,4,77.8,72.2,91.4,54.6,92.6,94.1
13.0831,80.2601,10,2,5,60.8,81.7,61.5,65.5,96.3,86.3
13.0528,80.2315,21,4,5,51.7,92.5,70.6,85.6,97.9,62.8
13.0368,80.2543,3,3,4,56.0,86.1,74.1,87.9,97.4,49.5
13.175,80.3293,6,4,5,56.8,62.7,66.5,79.0,81.0,63.5
12.9555,80.1893,20,1,5,64.7,89.6,93.0,48.0,92.0,98.0
13.1159,80.1545,13,3,3,59.1,71.9,57.1,48.2,82.5,67.8
13.1908,80.3223,6,0,5,64.2,62.0,73.3,87.6,83.0,98.0
13.09,80.2654,23,2,5,70.7,76.9,59.4,58.0,94.7,70.8
13.1842,80.3281,7,2,5,59.1,62.7,69.8,84.6,81.0,86.3
12.9631,80.2694,0,3,5,85.7,76.9,93.0,48.0,94.7,68.8
13.0547,80.312,23,2,5,86.5,62.7,70.6,85.6,85.3,83.2
13.015,80.2359,21,1,3,70.0,89.8,81.2,83.2,98.0,91.8
13.1327,80.3,3,1,2,69.3,64.8,57.7,51.0,87.8,70.5
13.1953,80.3326,11,1,5,78.5,62.7,76.9,87.6,81.0,98.0
13.0141,80.2644,23,0,2,76.1,81.7,84.4,77.0,96.3,86.5
13.1135,80.1862,2,1,4,76.4,89.6,57.1,48.6,92.0,83.3
12.9995,80.2038,12,0,2,75.1,92.3,87.3,69.3,94.2,98.0
13.0913,80.1897,19,1,5,75.5,89.6,59.4,58.0,92.0,98.0
13.066,80.1994,5,0,5,71.4,92.3,64.1,73.4,94.2,98.0
13.193,80.2113,10,1,5,71.8,93.8,73.3,87.6,95.9,98.0
13.1021,80.261,22,0,4,67.4,81.7,57.9,52.0,96.3,93.6
13.0374,80.2676,3,3,4,61.4,76.9,74.1,87.9,94.7,53.7
12.9785,80.2353,19,4,4,88.1,89.8,91.4,54.6,98.0,79.3
12.9878,80.2731,15,3,3,80.6,76.9,89.7,61.5,94.7,79.9
13.0063,80.1663,6,0,2,69.2,81.3,84.4,77.0,87.1,98.0
13.0127,80.1676,21,1,2,72.8,81.3,84.4,77.0,87.1,88.0
13.1627,80.1844,10,2,4,56.8,85.8,63.5,71.6,89.6,85.4
13.0903,80.2536,23,3,5,62.7,86.1,59.4,58.0,97.4,58.1
13.0808,80.1928,0,1,5,82.2,89.6,61.5,65.5,92.0,89.9
12.9787,80.2067,6,2,4,79.0,93.8,91.4,54.6,95.9,94.6
13.165,80.2301,11,2,5,83.6,92.5,66.5,79.0,97.9,98.0
13.1307,80.3124,6,3,2,65.3,62.7,57.7,51.0,85.3,62.4
12.9669,80.1528,22,4,5,50.5,71.9,92.6,49.9,82.5,42.0
13.127,80.2799,6,2,2,78.9,72.2,57.7,51.0,92.6,82.3
13.0859,80.2838,9,0,5,70.0,72.2,59.4,58.0,92.6,98.0
12.9704,80.3097,15,3,5,58.9,62.7,92.6,49.9,85.3,75.3
13.0646,80.3366,7,4,5,90.6,64.8,67.2,80.5,79.5,81.8
13.0712,80.154,8,5,5,85.8,71.9,64.1,73.4,82.5,81.1
12.9914,80.1808,8,2,3,62.9,85.8,89.7,61.5,89.6,80.4
13.1864,80.3272,1,1,5,67.3,62.7,73.3,87.6,81.0,85.1
13.1625,80.2417,12,4,4,96.5,89.8,63.5,71.6,98.0,82.0
13.1173,80.2629,12,2,3,81.5,81.7,57.1,48.2,96.3,89.6
13.0656,80.2826,22,1,5,68.2,72.2,64.1,73.4,92.6,81.2
13.0529,80.2858,22,1,5,70.9,68.1,70.6,85.6,90.3,88.4
13.1127,80.3363,3,0,4,71.1,64.8,57.1,48.6,79.5,95.1
13.0864,80.3494,23,2,5,77.0,68.0,59.4,58.0,78.4,79.2
12.9656,80.294,11,0,5,70.3,68.1,92.6,49.9,90.3,98.0
13.0781,80.2074,16,2,5,64.0,93.8,61.5,65.5,95.9,88.4
13.1516,80.326,1,4,3,44.1,62.7,61.0,63.7,81.0,34.6
13.0648,80.1598,12,5,5,92.5,76.6,67.2,80.5,84.7,82.1
12.963,80.1962,17,0,5,71.7,92.3,93.0,48.0,94.2,98.0
13.1466,80.3295,14,5,3,46.6,62.7,61.0,63.7,81.0,49.6
13.0003,80.2012,7,0,2,69.7,92.3,87.3,69.3,94.2,98.0
13.0147,80.1941,14,1,2,68.2,89.6,84.4,77.0,92.0,91.2
12.9912,80.1776,0,2,3,64.0,85.8,89.7,61.5,89.6,62.6
13.0326,80.3218,19,2,4,81.1,62.0,77.7,87.1,83.0,98.0
13.1392,80.25,9,4,2,91.8,86.1,59.0,56.4,97.4,66.2
13.0798,80.285,11,2,5,66.7,72.2,61.5,65.5,92.6,91.3
13.0012,80.1978,4,0,2,73.8,92.3,87.3,69.3,94.2,82.6
13.1695,80.3016,8,2,5,64.7,64.8,66.5,79.0,87.8,91.0
13.1699,80.302,22,1,5,68.5,64.8,66.5,79.0,87.8,83.4
13.1676,80.2125,7,2,5,72.8,93.8,66.5,79.0,95.9,94.9
13.0097,80.2321,15,0,2,77.3,92.5,84.4,77.0,97.9,98.0
13.0628,80.1919,13,2,5,76.2,89.6,67.2,80.5,92.0,95.9
13.1962,80.3453,12,0,5,74.4,68.0,76.9,87.6,78.4,98.0
13.143,80.2791,22,2,2,79.1,72.2,59.0,56.4,92.6,62.3
12.9568,80.3369,20,4,5,53.4,64.8,93.0,48.0,79.5,60.5
12.9663,80.2107,12,2,5,75.6,93.8,92.6,49.9,95.9,94.9
13.066,80.3064,4,2,5,90.5,62.7,64.1,73.4,85.3,83.1
13.1773,80.3032,15,1,5,68.7,64.8,69.8,84.6,87.8,98.0
13.0847,80.2883,10,0,5,72.8,68.1,61.5,65.5,90.3,98.0
13.0745,80.3431,21,5,5,93.2,64.8,64.1,73.4,79.5,81.6
12.9764,80.2287,4,3,4,92.5,92.5,91.4,54.6,97.9,71.0
13.1142,80.1761,12,1,4,66.5,85.8,57.1,48.6,89.6,98.0
13.1555,80.2843,10,1,4,73.2,72.2,63.5,71.6,92.6,98.0
13.0451,80.2959,18,2,5,81.6,64.8,70.6,85.6,87.8,95.7
13.1439,80.265,2,2,2,84.6,76.9,59.0,56.4,94.7,65.8
13.1911,80.1914,14,1,5,75.4,89.6,73.3,87.6,92.0,98.0
13.0009,80.2509,6,2,2,83.3,86.1,87.3,69.3,97.4,83.5
13.0808,80.2124,6,2,5,68.9,93.8,61.5,65.5,95.9,90.5
13.0218,80.2355,5,0,3,63.1,89.8,81.2,83.2,98.0,98.0
